
=======================================
          Commercial License
         Artelys Knitro 12.2.0
=======================================

Knitro presolve eliminated 0 variables and 0 constraints.

bar_feasible:            3
bar_penaltyrule:         1
cg_maxit:               50
derivcheck_tol:          0.0001
feastol:                 0.0001
feastol_abs:             0.0001
initpenalty              1
maxit:                   2000
opttol:                  0.0001
outlev:                  3
outmode:                 2
par_concurrent_evals:    0
Knitro changing algorithm from AUTO to 1.
Knitro changing bar_initpt from AUTO to 3.
Knitro changing bar_murule from AUTO to 4.
Knitro changing bar_penaltycons from AUTO to 2.
Knitro changing bar_switchrule from AUTO to 0.
Knitro changing linesearch from AUTO to 1.
Knitro changing linsolver from AUTO to 5.

Problem Characteristics                                 (   Presolved)
-----------------------
Objective goal:  Minimize
Objective type:  general
Number of variables:                               7602 (        7602)
    bounded below only:                               0 (           0)
    bounded above only:                               0 (           0)
    bounded below and above:                       7602 (        7602)
    fixed:                                            0 (           0)
    free:                                             0 (           0)
Number of constraints:                             6848 (       13696)
    linear equalities:                                0 (           0)
    quadratic equalities:                             0 (           0)
    gen. nonlinear equalities:                        0 (           0)
    linear one-sided inequalities:                    0 (           0)
    quadratic one-sided inequalities:                 0 (           0)
    gen. nonlinear one-sided inequalities:            0 (       13696)
    linear two-sided inequalities:                    0 (           0)
    quadratic two-sided inequalities:                 0 (           0)
    gen. nonlinear two-sided inequalities:         6848 (           0)
Number of nonzeros in Jacobian:                  239440 (      478880)
Number of nonzeros in Hessian:                        0 (           0)

  Iter      Objective      FeasError   OptError    ||Step||    CGits 
    1516    6.700470e+01   1.602e-04   1.335e+02   5.468e-04        1
    1517    6.700448e+01   1.584e-04   1.335e+02   5.468e-04        1
    1518    6.700429e+01   1.613e-04   1.335e+02   1.050e-03        0
    1519    6.700407e+01   1.614e-04   1.335e+02   5.457e-04        1
    1520    6.700385e+01   1.594e-04   1.335e+02   5.458e-04        1
    1521    6.700363e+01   1.595e-04   1.335e+02   5.458e-04        1
    1522    6.700341e+01   1.575e-04   1.335e+02   5.458e-04        1
    1523    6.700319e+01   1.576e-04   1.335e+02   5.459e-04        1
    1524    6.700297e+01   1.554e-04   1.335e+02   5.459e-04        1
    1525    6.700275e+01   1.556e-04   1.335e+02   5.460e-04        1
    1526    6.700253e+01   1.533e-04   1.335e+02   5.460e-04        1
    1527    6.700231e+01   1.535e-04   1.335e+02   5.461e-04        1
    1528    6.700209e+01   1.511e-04   1.335e+02   5.461e-04        1
    1529    6.700208e+01   1.512e-04   1.335e+02   1.521e-05        0
    1530    6.700208e+01   1.507e-04   1.335e+02   1.705e-05        1
    1531    6.700203e+01   1.480e-04   1.335e+02   1.193e-04        1
    1532    6.700193e+01   1.478e-04   1.335e+02   2.387e-04        1
    1533    6.700174e+01   1.455e-04   1.335e+02   4.774e-04        1
    1534    6.700155e+01   1.456e-04   1.335e+02   4.774e-04        1
    1535    6.700136e+01   1.431e-04   1.335e+02   4.775e-04        1
    1536    6.700117e+01   1.433e-04   1.335e+02   4.775e-04        1
    1537    6.700097e+01   1.407e-04   1.335e+02   4.775e-04        1
    1538    6.700059e+01   1.415e-04   1.335e+02   9.551e-04        1
    1539    6.700020e+01   1.392e-04   1.335e+02   9.552e-04        1
    1540    6.700020e+01   1.392e-04   1.335e+02   6.529e-06        0
    1541    6.700020e+01   1.387e-04   1.335e+02   7.456e-06        1
    1542    6.700018e+01   1.390e-04   1.335e+02   4.320e-05        0
    1543    6.700014e+01   1.358e-04   1.335e+02   1.043e-04        1
    1544    6.700006e+01   1.356e-04   1.335e+02   2.086e-04        1
    1545    6.699989e+01   1.333e-04   1.335e+02   4.173e-04        1
    1546    6.699956e+01   1.341e-04   1.335e+02   8.347e-04        1
    1547    6.699923e+01   1.322e-04   1.335e+02   8.348e-04        1
    1548    6.699889e+01   1.329e-04   1.335e+02   8.349e-04        1
    1549    6.699856e+01   1.308e-04   1.335e+02   8.350e-04        1
    1550    6.699825e+01   1.316e-04   1.335e+02   8.371e-04        1
    1551    6.699792e+01   1.293e-04   1.335e+02   8.351e-04        1
    1552    6.699758e+01   1.301e-04   1.335e+02   8.352e-04        1
    1553    6.699746e+01   1.315e-04   1.335e+02   3.388e-04        0
    1554    6.699729e+01   1.274e-04   1.335e+02   4.166e-04        1
    1555    6.699696e+01   1.282e-04   1.335e+02   8.335e-04        1
    1556    6.699662e+01   1.257e-04   1.335e+02   8.335e-04        1
    1557    6.699628e+01   1.265e-04   1.334e+02   8.336e-04        1
    1558    6.699595e+01   1.241e-04   1.334e+02   8.337e-04        1
    1559    6.699561e+01   1.249e-04   1.334e+02   8.338e-04        1
    1560    6.699527e+01   1.224e-04   1.334e+02   8.339e-04        1
    1561    6.699494e+01   1.232e-04   1.334e+02   8.340e-04        1
    1562    6.699460e+01   1.208e-04   1.334e+02   8.340e-04        1
    1563    6.699442e+01   1.231e-04   1.334e+02   7.540e-04        0
    1564    6.699426e+01   1.232e-04   1.334e+02   4.161e-04        1
    1565    6.699392e+01   1.209e-04   1.334e+02   8.322e-04        1
    1566    6.699359e+01   1.217e-04   1.334e+02   8.323e-04        1
    1567    6.699325e+01   1.192e-04   1.334e+02   8.323e-04        1
    1568    6.699292e+01   1.200e-04   1.334e+02   8.325e-04        1
    1569    6.699259e+01   1.174e-04   1.334e+02   8.325e-04        1
    1570    6.699225e+01   1.182e-04   1.334e+02   8.326e-04        1
    1571    6.699192e+01   1.156e-04   1.334e+02   8.327e-04        1
    1572    6.699158e+01   1.165e-04   1.334e+02   8.328e-04        1
    1573    6.699125e+01   1.138e-04   1.334e+02   8.328e-04        1
    1574    6.699124e+01   1.140e-04   1.334e+02   2.408e-05        0
    1575    6.699123e+01   1.136e-04   1.334e+02   2.599e-05        1
    1576    6.699115e+01   1.107e-04   1.334e+02   1.819e-04        1
    1577    6.699101e+01   1.109e-04   1.334e+02   3.639e-04        1
    1578    6.699072e+01   1.089e-04   1.334e+02   7.279e-04        1
    1579    6.699042e+01   1.097e-04   1.334e+02   7.280e-04        1
    1580    6.699013e+01   1.074e-04   1.334e+02   7.280e-04        1
    1581    6.698984e+01   1.081e-04   1.334e+02   7.281e-04        1
    1582    6.698954e+01   1.057e-04   1.334e+02   7.281e-04        1
    1583    6.698925e+01   1.064e-04   1.334e+02   7.282e-04        1
    1584    6.698896e+01   1.039e-04   1.334e+02   7.283e-04        1
    1585    6.698895e+01   1.040e-04   1.334e+02   1.919e-05        0
    1586    6.698894e+01   1.037e-04   1.334e+02   2.274e-05        1
    1587    6.698888e+01   1.008e-04   1.334e+02   1.592e-04        1
    1588    6.698875e+01   1.010e-04   1.334e+02   3.184e-04        1
    1589    6.698850e+01   9.888e-05   1.334e+02   6.369e-04        1
    1590    5.805580e+01   6.809e-01   1.115e+02   1.335e+01        0
    1591    5.414683e+01   2.630e+00   9.713e+01   8.415e+01        0
    1592    4.868152e+01   2.688e+00   8.645e+01   8.410e+00        0
    1593    6.803510e+01   1.733e+00   1.248e+02   1.413e+01        0
    1594    6.714378e+01   1.309e+00   1.216e+02   7.121e+00        0
    1595    6.252486e+01   9.886e-01   1.130e+02   5.292e+00        0
    1596    5.801232e+01   1.167e+00   1.078e+02   7.655e+00        0
    1597    5.610110e+01   7.057e-01   1.043e+02   3.247e+00        0
    1598    5.293468e+01   1.224e+00   9.747e+01   4.453e+00        0
    1599    5.099747e+01   9.760e-01   9.465e+01   3.981e+00        0
    1600    5.044086e+01   8.220e-01   9.469e+01   5.674e+00        0
    1601    4.939555e+01   8.108e-01   2.361e+02   4.515e+00        0
    1602    4.654593e+01   7.947e-01   2.573e+03   1.146e+01        0
    1603    4.583917e+01   7.670e-01   3.000e+04   7.115e+00        0
    1604    4.503486e+01   7.545e-01   3.124e+05   8.352e+00        0
    1605    4.442850e+01   6.779e-01   3.512e+06   8.838e+00        0
    1606    4.380089e+01   6.228e-01   7.729e+01   1.044e+01        0
    1607    4.304965e+01   5.168e-01   7.616e+01   8.207e-01       25
    1608    4.301437e+01   5.148e-01   7.594e+01   2.625e-01        0
    1609    4.236038e+01   4.493e-01   7.403e+01   7.248e-01        3
    1610    4.233604e+01   4.422e-01   7.390e+01   9.082e-01        0
    1611    4.289390e+01   3.442e-01   7.709e+01   1.426e+00        2
    1612    4.295426e+01   3.334e-01   7.732e+01   6.615e-01        0
    1613    4.245114e+01   3.419e-01   7.682e+01   7.184e+00        0
    1614    4.172120e+01   3.193e-01   7.503e+01   8.430e+00        0
    1615    4.162595e+01   2.519e-01   7.497e+01   4.903e-01        2
    1616    4.147921e+01   2.280e-01   7.447e+01   5.379e+00        0
    1617    4.110631e+01   2.099e-01   7.350e+01   9.216e+00        0
    1618    4.133714e+01   2.333e-01   7.450e+01   4.296e-01        2
    1619    4.354742e+01   4.074e-01   8.133e+01   2.034e+01        0
    1620    4.354843e+01   3.717e-01   8.087e+01   1.142e+01        0
    1621    4.323075e+01   3.376e-01   7.930e+01   1.788e+01        0
    1622    4.298943e+01   2.166e-01   7.894e+01   3.746e-01       17
    1623    4.425995e+01   2.155e-01   8.082e+01   2.443e+01        0
    1624    4.414915e+01   1.720e-01   8.083e+01   3.753e-01       79
    1625    4.543262e+01   1.248e-01   8.270e+01   1.583e+01        0
    1626    4.531082e+01   8.692e-02   8.265e+01   2.511e-01       66
    1627    4.703196e+01   1.249e-01   8.498e+01   1.852e+01        0
    1628    4.711998e+01   1.021e-01   8.522e+01   2.870e-01       35
    1629    4.867441e+01   5.327e-02   8.756e+01   1.168e+01        0
    1630    4.850759e+01   4.182e-02   8.732e+01   1.486e-01       28
    1631    5.035001e+01   4.325e-02   9.019e+01   1.205e+01        0
    1632    5.016068e+01   4.774e-02   8.983e+01   1.366e-01       37
    1633    5.043957e+01   4.028e-02   9.014e+01   1.976e+00        0
    1634    4.998449e+01   2.589e-02   8.923e+01   4.218e-01        1
    1635    4.951947e+01   2.132e-02   8.824e+01   9.236e-01       44
    1636    4.944654e+01   2.059e-02   8.806e+01   5.587e-02       16
    1637    4.946510e+01   2.015e-02   8.797e+01   2.285e-01        0
    1638    4.940009e+01   1.916e-02   8.793e+01   1.032e-01        1
    1639    4.948869e+01   1.915e-02   8.792e+01   1.092e+00        0
    1640    4.946822e+01   1.724e-02   8.796e+01   1.466e-01        1
    1641    4.940572e+01   1.634e-02   8.783e+01   9.675e-02        3
    1642    4.938519e+01   1.510e-02   8.778e+01   9.486e-02        1
    1643    4.932795e+01   1.409e-02   8.766e+01   1.070e-01        2
    1644    4.930373e+01   1.293e-02   8.758e+01   1.493e-01        2
    1645    4.927398e+01   1.231e-02   8.751e+01   6.658e-02        3
    1646    4.933196e+01   1.214e-02   8.747e+01   7.068e-01        0
    1647    4.929089e+01   1.144e-02   8.748e+01   1.851e-01        1
    1648    4.920263e+01   1.222e-02   8.729e+01   2.280e-01        2
    1649    4.919431e+01   1.190e-02   8.726e+01   2.408e-02        6
    1650    4.921272e+01   1.215e-02   8.718e+01   2.526e-01        0
    1651    4.919044e+01   1.154e-02   8.723e+01   5.107e-02        1
    1652    4.914425e+01   1.014e-02   8.713e+01   1.061e-01        1
    1653    4.905334e+01   1.120e-02   8.694e+01   2.451e-01        1
    1654    4.903748e+01   1.012e-02   8.690e+01   4.347e-02        7
    1655    4.900155e+01   1.014e-02   8.682e+01   8.170e-02        1
    1656    4.897176e+01   9.893e-03   8.676e+01   8.831e-02        2
    1657    4.893011e+01   1.049e-02   8.667e+01   9.432e-02        1
    1658    4.891241e+01   1.035e-02   8.663e+01   5.963e-02        2
    1659    4.886205e+01   1.011e-02   8.652e+01   1.202e-01        1
    1660    4.884618e+01   1.071e-02   8.648e+01   6.802e-02        3
    1661    4.881329e+01   1.049e-02   8.641e+01   7.405e-02        1
    1662    4.881317e+01   1.049e-02   8.631e+01   3.850e-04        0
    1663    4.881309e+01   9.737e-03   8.641e+01   2.972e-04        1
    1664    4.881253e+01   9.026e-03   8.641e+01   2.050e-03        1
    1665    4.880853e+01   8.411e-03   8.640e+01   1.419e-02        1
    1666    4.878066e+01   8.008e-03   8.634e+01   9.957e-02        1
    1667    4.873959e+01   8.021e-03   8.625e+01   1.109e-01        2
    1668    4.873391e+01   7.863e-03   8.624e+01   3.135e-02        3
    1669    4.871631e+01   7.615e-03   8.620e+01   6.044e-02        1
    1670    4.867988e+01   7.269e-03   8.612e+01   1.268e-01        1
    1671    4.860504e+01   6.834e-03   8.596e+01   2.832e-01        1
    1672    4.855225e+01   6.990e-03   8.585e+01   1.513e-01        2
    1673    4.853946e+01   6.994e-03   8.572e+01   4.500e-02        0
    1674    4.853698e+01   6.965e-03   8.581e+01   2.731e-02        1
    1675    4.852402e+01   6.868e-03   8.578e+01   5.216e-02        1
    1676    4.849037e+01   6.808e-03   8.571e+01   1.101e-01        1
    1677    4.843690e+01   6.709e-03   8.559e+01   2.456e-01        1
    1678    4.839922e+01   6.729e-03   8.551e+01   7.198e-02        3
    1679    4.840143e+01   6.751e-03   8.551e+01   7.054e-02        1
    1680    4.836754e+01   6.751e-03   8.544e+01   6.884e-02        1
    1681    4.836689e+01   6.739e-03   8.543e+01   6.948e-02        1
    1682    4.835851e+01   6.767e-03   8.531e+01   3.692e-02        0
    1683    4.834462e+01   6.796e-03   8.539e+01   3.056e-02        1
    1684    4.832879e+01   6.760e-03   8.535e+01   6.020e-02        1
    1685    4.830055e+01   6.700e-03   8.529e+01   1.292e-01        1
    1686    4.822557e+01   6.721e-03   8.512e+01   2.860e-01        1
    1687    4.822602e+01   6.728e-03   8.512e+01   3.694e-02        4
    1688    4.821614e+01   6.719e-03   8.510e+01   3.539e-02        1
    1689    4.820020e+01   6.716e-03   8.506e+01   7.202e-02        1
    1690    4.816315e+01   6.722e-03   8.498e+01   1.480e-01        1
    1691    4.815959e+01   6.720e-03   8.497e+01   3.719e-02        3
    1692    4.814085e+01   6.715e-03   8.492e+01   7.445e-02        1
    1693    4.813926e+01   6.723e-03   8.482e+01   7.616e-03        0
    1694    4.813872e+01   6.706e-03   8.492e+01   3.528e-03        1
    1695    4.813481e+01   6.692e-03   8.491e+01   2.450e-02        1
    1696    4.812432e+01   6.671e-03   8.489e+01   5.029e-02        1
    1697    4.810302e+01   6.663e-03   8.484e+01   1.059e-01        1
    1698    4.807791e+01   6.638e-03   8.478e+01   1.129e-01        1
    1699    4.806926e+01   6.644e-03   8.476e+01   5.922e-02        2
    1700    4.805311e+01   6.614e-03   8.472e+01   6.125e-02        1
    1701    4.804832e+01   6.613e-03   8.471e+01   3.174e-02        2
    1702    4.804157e+01   6.601e-03   8.469e+01   3.159e-02        1
    1703    4.802870e+01   6.599e-03   8.466e+01   6.448e-02        1
    1704    4.802736e+01   6.606e-03   8.456e+01   1.036e-02        0
    1705    4.802670e+01   6.590e-03   8.466e+01   3.227e-03        1
    1706    4.802208e+01   6.575e-03   8.465e+01   2.252e-02        1
    1707    4.801290e+01   6.558e-03   8.462e+01   4.697e-02        1
    1708    4.799507e+01   6.553e-03   8.458e+01   1.000e-01        1
    1709    4.797267e+01   6.539e-03   8.453e+01   1.077e-01        1
    1710    4.796570e+01   6.543e-03   8.451e+01   5.587e-02        2
    1711    4.795203e+01   6.520e-03   8.448e+01   5.711e-02        1
    1712    4.794819e+01   6.516e-03   8.447e+01   2.906e-02        2
    1713    4.793781e+01   6.510e-03   8.444e+01   5.879e-02        1
    1714    4.792660e+01   6.504e-03   8.442e+01   5.916e-02        1
    1715    4.792586e+01   6.506e-03   8.431e+01   3.379e-03        0
    1716    4.792563e+01   6.491e-03   8.442e+01   1.496e-03        1
    1717    4.792405e+01   6.477e-03   8.441e+01   1.040e-02        1
    1718    4.792063e+01   6.461e-03   8.440e+01   2.103e-02        1
    1719    4.791335e+01   6.449e-03   8.439e+01   4.335e-02        1
    1720    4.790525e+01   6.437e-03   8.437e+01   4.531e-02        1
    1721    4.789752e+01   6.427e-03   8.435e+01   4.679e-02        1
    1722    4.788878e+01   6.417e-03   8.433e+01   4.814e-02        1
    1723    4.788084e+01   6.409e-03   8.431e+01   4.926e-02        1
    1724    4.787208e+01   6.402e-03   8.429e+01   5.023e-02        1
    1725    4.786365e+01   6.392e-03   8.427e+01   5.085e-02        1
    1726    4.786330e+01   6.395e-03   8.416e+01   2.705e-03        0
    1727    4.786311e+01   6.380e-03   8.427e+01   1.141e-03        1
    1728    4.786173e+01   6.364e-03   8.426e+01   7.933e-03        1
    1729    4.785905e+01   6.347e-03   8.426e+01   1.602e-02        1
    1730    4.785391e+01   6.329e-03   8.424e+01   3.292e-02        1
    1731    4.784247e+01   6.310e-03   8.422e+01   6.947e-02        1
    1732    4.783161e+01   6.300e-03   8.419e+01   7.458e-02        1
    1733    4.781676e+01   6.276e-03   8.415e+01   7.892e-02        1
    1734    4.781256e+01   6.273e-03   8.414e+01   4.112e-02        2
    1735    4.780456e+01   6.253e-03   8.412e+01   4.220e-02        1
    1736    4.779793e+01   6.245e-03   8.411e+01   4.295e-02        1
    1737    4.779133e+01   6.232e-03   8.409e+01   4.382e-02        1
    1738    4.778730e+01   6.218e-03   8.408e+01   2.206e-02        2
    1739    4.778073e+01   6.212e-03   8.406e+01   4.450e-02        1
    1740    4.777351e+01   6.199e-03   8.405e+01   4.465e-02        1
    1741    4.776751e+01   6.193e-03   8.403e+01   4.501e-02        1
    1742    4.776061e+01   6.179e-03   8.402e+01   4.482e-02        1
    1743    4.775479e+01   6.174e-03   8.400e+01   4.514e-02        1
    1744    4.774810e+01   6.159e-03   8.399e+01   4.481e-02        1
    1745    4.774226e+01   6.153e-03   8.397e+01   4.515e-02        1
    1746    4.773599e+01   6.138e-03   8.396e+01   4.474e-02        1
    1747    4.772986e+01   6.130e-03   8.394e+01   4.512e-02        1
    1748    4.772982e+01   6.131e-03   8.384e+01   4.464e-04        0
    1749    4.772980e+01   6.112e-03   8.394e+01   1.694e-04        1
    1750    4.772965e+01   6.100e-03   8.394e+01   1.162e-03        1
    1751    4.772862e+01   6.082e-03   8.394e+01   8.036e-03        1
    1752    4.772651e+01   6.071e-03   8.393e+01   1.616e-02        1
    1753    4.772240e+01   6.056e-03   8.392e+01   3.334e-02        1
    1754    4.771758e+01   6.051e-03   8.391e+01   3.529e-02        1
    1755    4.771305e+01   6.041e-03   8.390e+01   3.604e-02        1
    1756    4.770725e+01   6.105e-03   8.378e+01   1.032e-01        0
    1757    4.770247e+01   6.084e-03   8.387e+01   2.769e-02        1
    1758    4.769517e+01   6.061e-03   8.385e+01   5.704e-02        1
    1759    4.768722e+01   6.076e-03   8.383e+01   6.000e-02        1
    1760    4.768278e+01   6.072e-03   8.382e+01   3.063e-02        2
    1761    4.767873e+01   6.071e-03   8.381e+01   3.166e-02        1
    1762    4.767393e+01   6.063e-03   8.380e+01   3.198e-02        1
    1763    4.766982e+01   6.070e-03   8.379e+01   3.302e-02        1
    1764    4.766502e+01   6.063e-03   8.378e+01   3.318e-02        1
    1765    4.766055e+01   6.076e-03   8.377e+01   3.414e-02        1
    1766    4.765599e+01   6.070e-03   8.376e+01   3.412e-02        1
    1767    4.765588e+01   6.073e-03   8.366e+01   1.429e-03        0
    1768    4.765581e+01   6.054e-03   8.376e+01   4.859e-04        1
    1769    4.765534e+01   6.022e-03   8.376e+01   3.358e-03        1
    1770    4.765198e+01   6.023e-03   8.375e+01   2.337e-02        1
    1771    4.764904e+01   6.012e-03   8.374e+01   2.459e-02        1
    1772    4.764543e+01   6.021e-03   8.373e+01   2.546e-02        1
    1773    4.764213e+01   6.015e-03   8.373e+01   2.600e-02        1
    1774    4.763845e+01   6.026e-03   8.372e+01   2.655e-02        1
    1775    4.763489e+01   6.022e-03   8.371e+01   2.686e-02        1
    1776    4.763117e+01   6.034e-03   8.370e+01   2.723e-02        1
    1777    4.762750e+01   6.031e-03   8.369e+01   2.743e-02        1
    1778    4.762741e+01   6.033e-03   8.359e+01   1.033e-03        0
    1779    4.762736e+01   6.014e-03   8.369e+01   4.193e-04        1
    1780    4.762698e+01   5.985e-03   8.369e+01   2.886e-03        1
    1781    4.762430e+01   5.986e-03   8.368e+01   1.982e-02        1
    1782    4.762168e+01   5.978e-03   8.368e+01   2.064e-02        1
    1783    4.761883e+01   5.984e-03   8.367e+01   2.095e-02        1
    1784    4.761608e+01   5.979e-03   8.366e+01   2.134e-02        1
    1785    4.761313e+01   5.986e-03   8.366e+01   2.147e-02        1
    1786    4.761031e+01   5.982e-03   8.365e+01   2.170e-02        1
    1787    4.760731e+01   5.990e-03   8.364e+01   2.180e-02        1
    1788    4.760444e+01   5.986e-03   8.364e+01   2.197e-02        1
    1789    4.760437e+01   5.988e-03   8.353e+01   7.866e-04        0
    1790    4.760432e+01   5.968e-03   8.364e+01   3.340e-04        1
    1791    4.760401e+01   5.940e-03   8.363e+01   2.296e-03        1
    1792    4.760177e+01   5.939e-03   8.363e+01   1.579e-02        1
    1793    4.759956e+01   5.929e-03   8.362e+01   1.627e-02        2
    1794    4.759504e+01   5.953e-03   8.361e+01   3.304e-02        1
    1795    4.759048e+01   5.968e-03   8.360e+01   3.416e-02        1
    1796    4.758558e+01   5.993e-03   8.359e+01   3.453e-02        1
    1797    4.758104e+01   6.006e-03   8.358e+01   3.463e-02        1
    1798    4.757613e+01   6.027e-03   8.357e+01   3.473e-02        1
    1799    4.757165e+01   6.037e-03   8.356e+01   3.449e-02        1
    1800    4.756696e+01   6.056e-03   8.355e+01   3.452e-02        1
    1801    4.756226e+01   6.062e-03   8.354e+01   3.413e-02        1
    1802    4.755799e+01   6.078e-03   8.352e+01   3.417e-02        1
    1803    4.755793e+01   6.079e-03   8.342e+01   3.403e-04        0
    1804    4.755792e+01   6.046e-03   8.352e+01   1.291e-04        1
    1805    4.755780e+01   6.025e-03   8.352e+01   8.830e-04        1
    1806    4.755701e+01   5.998e-03   8.352e+01   6.128e-03        1
    1807    4.755536e+01   5.989e-03   8.352e+01   1.229e-02        1
    1808    4.755225e+01   5.985e-03   8.351e+01   2.525e-02        1
    1809    4.754870e+01   5.997e-03   8.350e+01   2.657e-02        1
    1810    4.754536e+01   5.999e-03   8.349e+01   2.732e-02        1
    1811    4.754171e+01   6.014e-03   8.349e+01   2.770e-02        1
    1812    4.753825e+01   6.016e-03   8.348e+01   2.764e-02        1
    1813    4.753471e+01   6.030e-03   8.347e+01   2.779e-02        1
    1814    4.753125e+01   6.031e-03   8.346e+01   2.752e-02        1
    1815    4.753120e+01   6.031e-03   8.336e+01   5.176e-04        0
    1816    4.753117e+01   6.010e-03   8.346e+01   2.119e-04        1
    1817    4.753100e+01   5.978e-03   8.346e+01   1.461e-03        1
    1818    4.752972e+01   5.968e-03   8.346e+01   1.008e-02        1
    1819    4.752723e+01   5.960e-03   8.345e+01   2.054e-02        1
    1820    4.752465e+01   5.967e-03   8.345e+01   2.127e-02        1
    1821    4.752198e+01   5.963e-03   8.344e+01   2.173e-02        1
    1822    4.751923e+01   5.972e-03   8.343e+01   2.200e-02        1
    1823    4.751660e+01   5.969e-03   8.343e+01   2.200e-02        1
    1824    4.750914e+01   6.087e-03   8.330e+01   1.094e-01        0
    1825    4.750418e+01   6.084e-03   8.339e+01   3.383e-02        1
    1826    4.750030e+01   6.079e-03   8.338e+01   3.437e-02        1
    1827    4.749566e+01   6.086e-03   8.337e+01   3.520e-02        1
    1828    4.749113e+01   6.086e-03   8.336e+01   3.534e-02        1
    1829    4.748700e+01   6.093e-03   8.335e+01   3.601e-02        1
    1830    4.748183e+01   6.094e-03   8.334e+01   3.593e-02        1
    1831    4.747807e+01   6.099e-03   8.333e+01   3.650e-02        1
    1832    4.747250e+01   6.098e-03   8.332e+01   3.627e-02        1
    1833    4.746932e+01   6.098e-03   8.331e+01   3.509e-02        1
    1834    4.746381e+01   6.094e-03   8.330e+01   3.529e-02        1
    1835    4.746068e+01   6.092e-03   8.329e+01   3.585e-02        1
    1836    4.745775e+01   6.069e-03   8.328e+01   1.791e-02        2
    1837    4.745562e+01   6.057e-03   8.328e+01   1.799e-02        1
    1838    4.745111e+01   6.053e-03   8.327e+01   3.662e-02        1
    1839    4.744693e+01   6.062e-03   8.326e+01   3.611e-02        1
    1840    4.744245e+01   6.062e-03   8.325e+01   3.607e-02        1
    1841    4.744242e+01   6.063e-03   8.314e+01   4.067e-04        0
    1842    4.744241e+01   6.034e-03   8.325e+01   1.304e-04        1
    1843    4.744231e+01   6.005e-03   8.325e+01   9.126e-04        1
    1844    4.744158e+01   5.984e-03   8.324e+01   6.277e-03        1
    1845    4.744012e+01   5.969e-03   8.324e+01   1.273e-02        1
    1846    4.743697e+01   5.969e-03   8.323e+01   2.610e-02        1
    1847    4.743419e+01   5.796e-03   8.323e+01   2.408e-02        1
    1848    4.742590e+01   5.846e-03   8.321e+01   7.085e-02        2
    1849    4.742052e+01   5.831e-03   8.319e+01   4.255e-02        2
    1850    4.741542e+01   5.869e-03   8.318e+01   4.370e-02        1
    1851    4.740992e+01   5.873e-03   8.317e+01   4.581e-02        1
    1852    4.740525e+01   5.893e-03   8.316e+01   3.812e-02        1
    1853    4.740112e+01   5.866e-03   8.315e+01   4.048e-02        1
    1854    4.740107e+01   5.867e-03   8.304e+01   4.614e-04        0
    1855    4.740105e+01   5.852e-03   8.315e+01   1.595e-04        1
    1856    4.740090e+01   5.785e-03   8.315e+01   1.147e-03        1
    1857    4.739989e+01   5.779e-03   8.314e+01   7.759e-03        1
    1858    4.739801e+01   5.732e-03   8.314e+01   1.585e-02        1
    1859    4.739428e+01   5.754e-03   8.313e+01   3.263e-02        1
    1860    4.739028e+01   5.729e-03   8.312e+01   3.558e-02        1
    1861    4.738594e+01   5.766e-03   8.311e+01   3.783e-02        1
    1862    4.738152e+01   5.744e-03   8.310e+01   3.907e-02        1
    1863    4.737683e+01   5.785e-03   8.309e+01   4.093e-02        1
    1864    4.737232e+01   5.757e-03   8.308e+01   4.062e-02        1
    1865    4.736832e+01   5.786e-03   8.307e+01   3.669e-02        1
    1866    4.736425e+01   5.702e-03   8.306e+01   3.885e-02        1
    1867    4.736417e+01   5.703e-03   8.295e+01   7.281e-04        0
    1868    4.736415e+01   5.691e-03   8.306e+01   2.782e-04        1
    1869    4.736392e+01   5.490e-03   8.306e+01   2.081e-03        1
    1870    4.736259e+01   5.494e-03   8.305e+01   1.220e-02        1
    1871    4.736004e+01   5.399e-03   8.305e+01   2.544e-02        1
    1872    4.735455e+01   5.447e-03   8.303e+01   4.971e-02        1
    1873    4.735120e+01   5.394e-03   8.302e+01   2.970e-02        2
    1874    4.734506e+01   5.464e-03   8.301e+01   5.786e-02        1
    1875    4.734181e+01   5.478e-03   8.300e+01   2.493e-02        2
    1876    4.734017e+01   5.485e-03   8.300e+01   1.537e-02        2
    1877    4.733848e+01   5.417e-03   8.299e+01   1.493e-02        1
    1878    4.733662e+01   5.432e-03   8.299e+01   1.644e-02        2
    1879    4.733474e+01   5.402e-03   8.298e+01   1.707e-02        1
    1880    4.733282e+01   5.419e-03   8.298e+01   1.741e-02        1
    1881    4.733084e+01   5.393e-03   8.297e+01   1.787e-02        1
    1882    4.733082e+01   5.394e-03   8.287e+01   1.631e-04        0
    1883    4.733082e+01   5.381e-03   8.297e+01   6.427e-05        1
    1884    4.733077e+01   5.330e-03   8.297e+01   4.460e-04        1
    1885    4.733044e+01   5.323e-03   8.297e+01   3.040e-03        1
    1886    4.732978e+01   5.282e-03   8.297e+01   6.106e-03        1
    1887    4.732847e+01   5.290e-03   8.297e+01   1.214e-02        1
    1888    4.732711e+01   5.263e-03   8.296e+01   1.257e-02        2
    1889    4.732572e+01   5.273e-03   8.296e+01   1.275e-02        2
    1890    4.732429e+01   5.249e-03   8.296e+01   1.316e-02        1
    1891    4.732284e+01   5.260e-03   8.295e+01   1.332e-02        1
    1892    4.732134e+01   5.239e-03   8.295e+01   1.371e-02        1
